1.41857,
0.483257,
0.149164,
0.552316,
0.435095,
0.516918,
0.271847,
0.250393,
0.375529,
1.13976,
0.233272,
0.436424,
0.23826,
0.533155,
0.983958,
0.27445,
0.851206,
0.320881,
0.664457,
0.562175,
0.361375,
0.168421,
0.27756,
0.275086,
0.317729,
0.627782,
0.403641,
0.401968,
0.600724,
0.406074,
0.200978,
0.639229,
0.30188,
0.63162,
0.745891,
0.599262,
0.491672,
0.65011,
0.744363,
0.49667,
0.659654,
0.361776,
0.452415,
0.475235,
0.582469,
0.504822,
0.202859,
0.427953,
0.281859,
0.344356,
0.453169,
0.412844,
0.503664,
0.629475,
0.613216,
0.600217,
0.230353,
0.956832,
0.763332,
0.482357,
0.294714,
0.425821,
0.664337,
0.891437,
0.600041,
0.231426,
0.283965,
0.583617,
0.203014,
0.554314,
0.566652,
0.462669,
0.264645,
0.554779,
0.502174,
0.20352,
0.176592,
0.524891,
0.31197,
0.531344,
0.401702,
0.327538,
0.291875,
0.187991,
0.234037,
0.749745,
0.213334,
0.384264,
0.339412,
1.00142,
0.230771,
0.730184,
0.278837,
0.512391,
0.470038,
0.355184,
0.413746,
0.317141,
0.435747,
0.273891,
0.344315,
0.433211,
0.125886,
0.466141,
0.382431,
0.494701,
0.225348,
0.197896,
0.345631,
1.07465,
0.221164,
0.353565,
0.221387,
0.477639,
0.886709,
0.248126,
0.757258,
0.279218,
0.573368,
0.504358,
0.309002,
0.142589,
0.235196,
0.236115,
0.309578,
0.582747,
0.390083,
0.379501,
0.530577,
0.315782,
0.169925,
0.591247,
0.275407,
0.637357,
0.702636,
0.550224,
0.428375,
0.59342,
0.68756,
0.488858,
0.646541,
0.327554,
0.421137,
0.42843,
0.544818,
0.470934,
0.180308,
0.418454,
0.255812,
0.291205,
0.382932,
0.391702,
0.441,
0.566716,
0.574442,
0.54789,
0.208276,
0.892199,
0.696214,
0.437464,
0.254557,
0.398425,
0.597109,
0.877369,
0.532703,
0.197735,
0.243519,
0.507899,
0.181956,
0.481555,
0.511622,
0.425646,
0.238149,
0.497786,
0.439912,
0.169322,
0.160206,
0.49842,
0.279857,
0.487707,
0.355418,
0.283229,
0.257305,
0.15841,
0.218914,
0.693888,
0.195461,
0.371836,
0.289324,
0.921253,
0.201804,
0.705644,
0.26436,
0.495501,
0.425279,
0.317867,
0.365059,
0.282087,
0.38028,
0.257502,
0.331357,
0.399687,
0.111416,
0.409537,
0.345438,
0.481431,
0.197969,
0.165036,
0.32848,
1.0173,
0.213703,
0.30519,
0.211492,
0.432174,
0.791418,
0.221637,
0.676905,
0.244345,
0.499573,
0.456767,
0.269012,
0.130088,
0.209164,
0.20486,
0.303488,
0.547088,
0.383767,
0.357213,
0.4712,
0.252828,
0.145997,
0.547723,
0.257094,
0.647308,
0.665142,
0.51066,
0.378109,
0.540167,
0.640072,
0.47909,
0.636204,
0.300705,
0.398949,
0.395048,
0.509211,
0.446464,
0.166061,
0.407242,
0.237709,
0.253166,
0.331867,
0.376768,
0.387253,
0.518208,
0.535218,
0.503479,
0.191629,
0.83207,
0.637225,
0.398422,
0.225977,
0.372306,
0.541212,
0.858235,
0.481755,
0.180611,
0.209693,
0.44735,
0.16814,
0.426587,
0.46291,
0.398289,
0.220659,
0.452989,
0.393104,
0.145395,
0.14706,
0.476553,
0.25568,
0.459249,
0.317668,
0.250657,
0.232118,
0.139564,
0.206954,
0.644965,
0.185986,
0.366488,
0.24775,
0.841332,
0.180576,
0.678805,
0.254717,
0.479202,
0.393429,
0.289172,
0.32521,
0.255696,
0.336136,
0.247242,
0.31807,
0.376674,
0.102326,
0.370316,
0.317202,
0.473288,
0.179409,
0.144162,
0.3174,
0.96575,
0.20613,
0.277531,
0.204251,
0.393529,
0.701387,
0.197818,
0.611145,
0.216497,
0.442421,
0.417122,
0.237746,
0.123189,
0.192062,
0.180863,
0.296978,
0.517204,
0.380685,
0.335515,
0.420343,
0.209061,
0.127568,
0.508883,
0.243479,
0.657826,
0.630928,
0.477749,
0.337915,
0.492277,
0.598317,
0.466614,
0.624236,
0.279096,
0.381324,
0.370203,
0.476363,
0.428294,
0.156166,
0.394377,
0.224324,
0.225413,
0.293958,
0.364758,
0.341969,
0.478528,
0.497406,
0.465531,
0.178011,
0.777229,
0.586355,
0.364249,
0.204911,
0.347383,
0.49668,
0.83271,
0.44096,
0.172234,
0.181262,
0.398242,
0.158329,
0.382412,
0.421935,
0.377368,
0.20877,
0.416612,
0.356951,
0.128284,
0.136587,
0.458664,
0.23653,
0.440399,
0.285038,
0.22647,
0.213469,
0.126494,
0.19599,
0.601617,
0.180406,
0.363526,
0.213365,
0.764991,
0.164369,
0.650978,
0.246746,
0.463246,
0.368723,
0.266014,
0.291887,
0.235293,
0.30058,
0.239745,
0.303521,
0.360419,
0.0964738,
0.341674,
0.293942,
0.467978,
0.165211,
0.130213,
0.308899,
0.918619,
0.197391,
0.261473,
0.197597,
0.359807,
0.619646,
0.177085,
0.558164,
0.194606,
0.398918,
0.383955,
0.212951,
0.117876,
0.179853,
0.162914,
0.289362,
0.491087,
0.378761,
0.31488,
0.37665,
0.178929,
0.113201,
0.474564,
0.232303,
0.666676,
0.598916,
0.449615,
0.305114,
0.450843,
0.561162,
0.451759,
0.609225,
0.261297,
0.365766,
0.35044,
0.446691,
0.414227,
0.148469,
0.380576,
0.213538,
0.204637,
0.265219,
0.353933,
0.30449,
0.444886,
0.462054,
0.432796,
0.166445,
0.728062,
0.543137,
0.333973,
0.188613,
0.324006,
0.461362,
0.801249,
0.407497,
0.167784,
0.15762,
0.357708,
0.150691,
0.3456,
0.388144,
0.360699,
0.199815,
0.386751,
0.328278,
0.115844,
0.128235,
0.444017,
0.220787,
0.426898,
0.256547,
0.207977,
0.199648,
0.116625,
0.185302,
0.563149,
0.176458,
0.360359,
0.185522,
0.694362,
0.151515,
0.62306,
0.23906,
0.448015,
0.348372,
0.246682,
0.263619,
0.21893,
0.27171,
0.233499,
0.28811,
0.348518,
0.0925624,
0.319672,
0.27374,
0.463895,
0.153478,
0.120179,
0.3012,
0.874979,
0.187906,
0.251521,
0.190747,
0.330016,
0.54777,
0.159075,
0.515306,
0.17721,
0.365728,
0.356082,
0.192884,
0.112728,
0.170263,
0.149512,
0.280716,
0.467627,
0.376964,
0.295638,
0.339182,
0.158504,
0.101816,
0.44442,
0.222303,
0.672498,
0.568696,
0.425083,
0.277825,
0.415893,
0.528254,
0.435157,
0.591094,
0.246291,
0.351136,
0.333597,
0.420028,
0.402813,
0.141794,
0.3665,
0.204128,
0.188593,
0.242895,
0.343345,
0.273907,
0.415751,
0.429665,
0.404221,
0.156448,
0.684674,
0.506577,
0.306914,
0.17528,
0.302505,
0.432951,
0.765317,
0.379762,
0.164587,
0.138283,
0.323668,
0.144298,
0.314355,
0.360253,
0.346769,
0.192087,
0.362107,
0.304908,
0.106688,
0.121544,
0.431556,
0.20753,
0.415996,
0.231942,
0.193293,
0.189412,
0.108692,
0.174843,
0.528909,
0.17316,
0.355812,
0.163505,
0.63052,
0.141011,
0.595554,
0.231199,
0.433669,
0.330913,
0.230212,
0.239423,
0.205283,
0.248034,
0.227756,
0.272551,
0.339372,
0.0898078,
0.301957,
0.255687,
0.459987,
0.143356,
0.112392,
0.293512,
0.83418,
0.178348,
0.244648,
0.183568,
0.303579,
0.485945,
0.143379,
0.480127,
0.163078,
0.339948,
0.332476,
0.176215,
0.107513,
0.161973,
0.139345,
0.271335,
0.446196,
0.374772,
0.277958,
0.307179,
0.14492,
0.0926742,
0.418013,
0.212877,
0.674568,
0.540138,
0.403411,
0.254779,
0.386718,
0.499341,
0.417448,
0.570318,
0.233378,
0.337019,
0.318494,
0.395936,
0.393117,
0.135515,
0.35258,
0.195496,
0.175834,
0.22506,
0.332521,
0.24918,
0.390196,
0.400355,
0.378948,
0.147733,
0.646831,
0.475475,
0.282632,
0.163808,
0.283082,
0.409606,
0.726597,
0.356522,
0.161354,
0.122694,
0.294638,
0.138693,
0.287602,
0.336931,
0.334537,
0.184661,
0.341575,
0.285389,
0.0998609,
0.116182,
0.420203,
0.196192,
0.406158,
0.211043,
0.181215,
0.181783,
0.102044,
0.164793,
0.498184,
0.170157,
0.349554,
0.146449,
0.573752,
0.132224,
0.568726,
0.22309,
0.420102,
0.315491,
0.215999,
0.218571,
0.193497,
0.228355,
0.222104,
0.25745,
0.331891,
0.0877377,
0.287091,
0.239366,
0.455678,
0.134401,
0.105948,
0.285572,
0.795734,
0.169224,
0.239289,
0.176185,
0.280068,
0.433444,
0.129696,
0.450655,
0.151344,
0.319313,
0.312259,
0.162024,
0.10237,
0.154248,
0.131434,
0.261523,
0.426407,
0.371914,
0.261888,
0.279935,
0.136059,
0.0852818,
0.394867,
0.203796,
0.672614,
0.513229,
0.384091,
0.235073,
0.362292,
0.474096,
0.399188,
0.547554,
0.222081,
0.323322,
0.304595,
0.373979,
0.384547,
0.129355,
0.339042,
0.187403,
0.165438,
0.210369,
0.321275,
0.229266,
0.367577,
0.373986,
0.356292,
0.140101,
0.614008,
0.448698,
0.260831,
0.153574,
0.265792,
0.38998,
0.686578,
0.336715,
0.157617,
0.110236,
0.269562,
0.13363,
0.264587,
0.317086,
0.323305,
0.177132,
0.324194,
0.268779,
0.0946817,
0.11191,
0.4091,
0.186363,
0.396624,
0.193559,
0.171005,
0.176001,
0.0963166,
0.155341,
0.470263,
0.167353,
0.341693,
0.133453,
0.523815,
0.124727,
0.542728,
0.214792,
0.407109,
0.301559,
0.203608,
0.200485,
0.183047,
0.211734,
0.216317,
0.243203,
0.325327,
0.0860746,
0.274166,
0.224566,
0.450722,
0.126344,
0.100358,
0.277365,
0.759259,
0.16081,
0.234653,
0.16877,
0.259097,
0.389107,
0.117792,
0.425382,
0.141438,
0.302161,
0.2947,
0.149726,
0.0974783,
0.146725,
0.1251,
0.251522,
0.407992,
0.368255,
0.247389,
0.256778,
0.130372,
0.0792831,
0.374514,
0.195,
0.666683,
0.488006,
0.366734,
0.218018,
0.341565,
0.452113,
0.380825,
0.523471,
0.212063,
0.310065,
0.291722,
0.353825,
0.376725,
0.123263,
0.325992,
0.179778,
0.156807,
0.19789,
0.309587,
0.213217,
0.347398,
0.350288,
0.335708,
0.133396,
0.585523,
0.425302,
0.241281,
0.14425,
0.250572,
0.373092,
0.64642,
0.319442,
0.153341,
0.100302,
0.247683,
0.128951,
0.244713,
0.299903,
0.312628,
0.169397,
0.309171,
0.254468,
0.0906576,
0.108554,
0.397711,
0.177699,
0.38706,
0.179101,
0.1622,
0.171503,
0.0912875,
0.146611,
0.444513,
0.164733,
0.332519,
0.123681,
0.480138,
0.11822,
0.517656,
0.206389,
0.39449,
0.288746,
0.192701,
0.1847,
0.173623,
0.197458,
0.21029,
0.23001,
0.319181,
0.0846608,
0.262597,
0.211146,
0.445077,
0.118999,
0.0953528,
0.268973,
0.724444,
0.153199,
0.230324,
0.161468,
0.240316,
0.351669,
0.107468,
0.403183,
0.132976,
0.287318,
0.279213,
0.138967,
0.0929562,
0.139268,
0.119881,
0.241509,
0.39074,
0.363744,
0.234373,
0.237075,
0.126754,
0.0743937,
0.356522,
0.186492,
0.65702,
0.464495,
0.351021,
0.203076,
0.323628,
0.43296,
0.362707,
0.498667,
0.203068,
0.297293,
0.279853,
0.335244,
0.369401,
0.117302,
0.313466,
0.172609,
0.149528,
0.18699,
0.297522,
0.200221,
0.329258,
0.328945,
0.316773,
0.127483,
0.560651,
0.404556,
0.223777,
0.135671,
0.237265,
0.358214,
0.60696,
0.303994,
0.148672,
0.0923542,
0.228449,
0.12455,
0.227478,
0.284801,
0.302245,
0.161499,
0.295889,
0.242039,
0.0874347,
0.105975,
0.385788,
0.169897,
0.377343,
0.167235,
0.154497,
0.167881,
0.0868132,
0.138646,
0.420425,
0.16229,
0.32237,
0.116418,
0.441996,
0.112487,
0.493569,
0.197963,
0.38211,
0.276787,
0.182998,
0.170839,
0.165044,
0.184997,
0.204007,
0.217931,
0.313135,
0.0834116,
0.252,
0.198981,
0.438796,
0.112232,
0.0907834,
0.260499,
0.691042,
0.146375,
0.226057,
0.154373,
0.223414,
0.319946,
0.0985366,
0.383249,
0.125689,
0.273983,
0.265343,
0.12952,
0.0888573,
0.131869,
0.115463,
0.231608,
0.374485,
0.358389,
0.22272,
0.220251,
0.124443,
0.070371,
0.340517,
0.178285,
0.643982,
0.442687,
0.336682,
0.189822,
0.307762,
0.416218,
0.345087,
0.473646,
0.194892,
0.285038,
0.268996,
0.318073,
0.362397,
0.111574,
0.301472,
0.16589,
0.143299,
0.177241,
0.285191,
0.189616,
0.312822,
0.309651,
0.299164,
0.122245,
0.538703,
0.385908,
0.208128,
0.12774,
0.225658,
0.344801,
0.568772,
0.289844,
0.143797,
0.0859406,
0.21145,
0.120356,
0.212457,
0.271364,
0.29201,
0.153547,
0.283893,
0.231181,
0.0847607,
0.104061,
0.373291,
0.162705,
0.367441,
0.157531,
0.147686,
0.164846,
0.0827975,
0.131434,
0.397623,
0.160009,
0.311564,
0.111089,
0.408627,
0.107369,
0.470498,
0.189582,
0.369896,
0.265497,
0.174273,
0.158599,
0.157199,
0.173962,
0.197498,
0.206939,
0.306997,
0.0822831,
0.242117,
0.187949,
0.431971,
0.105945,
0.086567,
0.252041,
0.658859,
0.140261,
0.221686,
0.14754,
0.208132,
0.292909,
0.0908213,
0.365016,
0.119369,
0.261626,
0.252739,
0.121229,
0.0851869,
0.124576,
0.111624,
0.221899,
0.359092,
0.352246,
0.212298,
0.205808,
0.122923,
0.0670081,
0.326178,
0.17039,
0.627981,
0.422522,
0.323492,
0.17793,
0.293442,
0.4015,
0.328136,
0.448808,
0.187368,
0.273318,
0.259135,
0.302183,
0.35558,
0.106165,
0.290006,
0.159604,
0.137892,
0.168362,
0.272718,
0.180884,
0.297814,
0.292131,
0.282646,
0.117576,
0.519068,
0.368943,
0.194143,
0.120394,
0.215516,
0.332446,
0.532225,
0.276626,
0.138879,
0.080703,
0.196366,
0.116328,
0.199293,
0.25929,
0.281858,
0.145659,
0.27286,
0.221647,
0.0824583,
0.102714,
0.360309,
0.155928,
0.357363,
0.149594,
0.141611,
0.162196,
0.0791725,
0.124923,
0.37585,
0.157864,
0.300375,
0.107238,
0.379308,
0.102748,
0.448452,
0.181304,
0.35783,
0.254744,
0.166339,
0.14774,
0.150012,
0.164067,
0.190826,
0.196957,
0.300667,
0.0812528,
0.232774,
0.177933,
0.424702,
0.100064,
0.0826563,
0.24368,
0.627756,
0.134762,
0.217093,
0.140992,
0.194253,
0.269703,
0.0841587,
0.348101,
0.113853,
0.249912,
0.241136,
0.113967,
0.0819225,
0.117462,
0.108205,
0.21243,
0.344456,
0.345403,
0.202971,
0.193321,
0.121857,
0.0641334,
0.313238,
0.162809,
0.609444,
0.403901,
0.311269,
0.167153,
0.280297,
0.388463,
0.31196,
0.424456,
0.180356,
0.262131,
0.250221,
0.287459,
0.348844,
0.101127,
0.279061,
0.153726,
0.133125,
0.160168,
0.260229,
0.173622,
0.28401,
0.276153,
0.267055,
0.113382,
0.501226,
0.353352,
0.181639,
0.113583,
0.206609,
0.320852,
0.497541,
0.2641,
0.134028,
0.0763636,
0.182933,
0.112443,
0.187694,
0.248352,
0.271766,
0.137945,
0.262566,
0.21323,
0.0804044,
0.10185,
0.346983,
0.14943,
0.347133,
0.143081,
0.136152,
0.15979,
0.0758867,
0.119049,
0.35495,
0.155825,
0.289029,
0.104514,
0.353401,
0.0985386,
0.427419,
0.173181,
0.345928,
0.244438,
0.159049,
0.138066,
0.143426,
0.155099,
0.184062,
0.187887,
0.294103,
0.0803085,
0.223855,
0.168825,
0.417083,
0.0945411,
0.0790223,
0.235482,
0.597644,
0.129779,
0.212192,
0.134736,
0.181604,
0.249632,
0.078401,
0.332253,
0.109007,
0.238639,
0.230337,
0.10762,
0.079028,
0.110596,
0.105092,
0.203231,
0.330497,
0.337969,
0.19461,
0.182436,
0.121021,
0.0616101,
0.301478,
0.155541,
0.588799,
0.386696,
0.299864,
0.157305,
0.268072,
0.376809,
0.296607,
0.400812,
0.173749,
0.25147,
0.242178,
0.273791,
0.342101,
0.0964799,
0.268628,
0.148221,
0.128856,
0.152537,
0.247845,
0.167524,
0.271225,
0.261523,
0.252278,
0.109584,
0.484752,
0.338896,
0.170444,
0.107259,
0.198718,
0.309811,
0.464837,
0.252117,
0.129313,
0.0727111,
0.170932,
0.108696,
0.17742,
0.238379,
0.261739,
0.130493,
0.25286,
0.20575,
0.0785141,
0.101395,
0.333471,
0.14313,
0.33678,
0.137699,
0.131217,
0.157529,
0.0728987,
0.113742,
0.334838,
0.153864,
0.2777,
0.102642,
0.330361,
0.094673,
0.407375,
0.165257,
0.334225,
0.234518,
0.152289,
0.129416,
0.137385,
0.146901,
0.17728,
0.179621,
0.287302,
0.0794422,
0.215284,
0.160523,
0.409198,
0.08934,
0.075645,
0.227496,
0.568481,
0.125222,
0.206929,
0.128769,
0.170042,
0.232135,
0.0734164,
0.317308,
0.104717,
0.227696,
0.220198,
0.10208,
0.0764627,
0.104037,
0.102199,
0.194314,
0.317151,
0.330063,
0.187094,
0.172866,
0.120269,
0.0593331,
0.290715,
0.148578,
0.566466,
0.370777,
0.289164,
0.148246,
0.256597,
0.366281,
0.282085,
0.378028,
0.167459,
0.241316,
0.234914,
0.261068,
0.335284,
0.0922155,
0.258698,
0.143055,
0.124968,
0.145391,
0.235674,
0.162357,
0.259316,
0.248084,
0.238246,
0.106111,
0.469305,
0.32539,
0.160397,
0.101382,
0.191655,
0.29918,
0.434157,
0.240595,
0.124767,
0.0695861,
0.160175,
0.105086,
0.16828,
0.229231,
0.251797,
0.123368,
0.243638,
0.19905,
0.0767286,
0.10128,
0.319915,
0.136985,
0.326337,
0.133209,
0.12673,
0.155348,
0.0701727,
0.108935,
0.315486,
0.151953,
0.266526,
0.101409,
0.309742,
0.0911012,
0.388287,
0.157569,
0.322765,
0.224942,
0.14597,
0.121658,
0.13184,
0.139352,
0.170543,
0.172058,
0.280285,
0.0786472,
0.207011,
0.152939,
0.401122,
0.0844376,
0.0725086,
0.219759,
0.54026,
0.121011,
0.201276,
0.123084,
0.159449,
0.216765,
0.0690888,
0.303161,
0.100889,
0.217033,
0.210614,
0.0972438,
0.0741873,
0.0978297,
0.0994658,
0.185686,
0.304364,
0.321807,
0.180314,
0.164377,
0.119507,
0.0572249,
0.280802,
0.141917,
0.542854,
0.356009,
0.279082,
0.139871,
0.245757,
0.356657,
0.268373,
0.356207,
0.161424,
0.23165,
0.228337,
0.24918,
0.328342,
0.0883098,
0.249261,
0.138192,
0.12137,
0.138673,
0.223815,
0.157939,
0.248165,
0.235706,
0.224915,
0.102907,
0.454617,
0.312688,
0.151354,
0.095916,
0.185255,
0.288867,
0.405502,
0.229496,
0.120401,
0.0668689,
0.150499,
0.101614,
0.160118,
0.2208,
0.241971,
0.116617,
0.234832,
0.192998,
0.0750076,
0.101439,
0.306436,
0.130983,
0.315832,
0.129416,
0.122629,
0.153199,
0.0676771,
0.104571,
0.296901,
0.150073,
0.255605,
0.100644,
0.291177,
0.0877841,
0.37012,
0.150149,
0.31159,
0.215687,
0.140023,
0.114677,
0.126739,
0.132361,
0.163908,
0.165101,
0.273083,
0.0779167,
0.199008,
0.145991,
0.392921,
0.0798187,
0.0695984,
0.212296,
0.513003,
0.117081,
0.195232,
0.117672,
0.149723,
0.203161,
0.0653172,
0.289745,
0.0974443,
0.206634,
0.201508,
0.0930149,
0.0721661,
0.0920016,
0.0968466,
0.177349,
0.292092,
0.313318,
0.17417,
0.156779,
0.118666,
0.0552303,
0.271614,
0.135552,
0.518359,
0.342268,
0.269552,
0.132101,
0.235476,
0.347745,
0.255434,
0.335412,
0.155599,
0.222449,
0.222357,
0.238024,
0.321239,
0.08473,
0.240306,
0.133603,
0.11799,
0.132346,
0.212349,
0.154129,
0.237683,
0.224282,
0.212259,
0.0999221,
0.440484,
0.300676,
0.143187,
0.0908273,
0.179378,
0.278817,
0.378837,
0.21881,
0.116214,
0.0644694,
0.141765,
0.098283,
0.152808,
0.212993,
0.232299,
0.11027,
0.226396,
0.187478,
0.0733238,
0.101814,
0.293129,
0.125131,
0.305297,
0.126161,
0.118864,
0.151053,
0.0653836,
0.100601,
0.279111,
0.148206,
0.245008,
0.100213,
0.274374,
0.0846909,
0.352834,
0.143023,
0.300733,
0.206736,
0.134397,
0.108377,
0.122033,
0.125857,
0.157418,
0.158666,
0.265738,
0.077244,
0.191261,
0.139605,
0.384652,
0.0754729,
0.0669009,
0.205124,
0.486747,
0.113378,
0.188818,
0.112522,
0.140779,
0.191037,
0.0620138,
0.277014,
0.0943156,
0.196509,
0.192828,
0.0893039,
0.0703678,
0.0865677,
0.0943094,
0.169301,
0.280294,
0.304704,
0.168573,
0.149921,
0.117701,
0.053312,
0.26305,
0.129478,
0.49336,
0.329441,
0.260523,
0.124873,
0.225707,
0.339383,
0.243219,
0.315676,
0.149954,
0.213691,
0.216895,
0.227505,
0.313956,
0.0814409,
0.231819,
0.129256,
0.11477,
0.126379,
0.201346,
0.150814,
0.227797,
0.213721,
0.200264,
0.0971179,
0.426749,
0.289269,
0.135786,
0.0860877,
0.173912,
0.269003,
0.354107,
0.208545,
0.112198,
0.0623196,
0.133854,
0.0950921,
0.146245,
0.205733,
0.222821,
0.104341,
0.2183,
0.182397,
0.0716596,
0.102348,
0.280067,
0.119448,
0.29476,
0.123323,
0.115391,
0.148888,
0.0632663,
0.0969831,
0.262154,
0.146342,
0.234784,
0.100005,
0.259092,
0.081798,
0.336395,
0.13621,
0.290222,
0.198083,
0.129048,
0.102672,
0.117676,
0.119783,
0.151109,
0.152681,
0.258289,
0.0766222,
0.183765,
0.133715,
0.376367,
0.0713932,
0.0644022,
0.198253,
0.461536,
0.10986,
0.182072,
0.107626,
0.13254,
0.180158,
0.0591031,
0.264939,
0.0914481,
0.186675,
0.18454,
0.0860293,
0.0687647,
0.0815311,
0.091832,
0.161545,
0.268934,
0.296059,
0.163442,
0.143681,
0.116577,
0.0514467,
0.255026,
0.123692,
0.468214,
0.317425,
0.251957,
0.118137,
0.216415,
0.331434,
0.231676,
0.297013,
0.144475,
0.205352,
0.211877,
0.217535,
0.30649,
0.0784079,
0.223783,
0.125128,
0.111668,
0.120749,
0.19086,
0.1479,
0.218451,
0.203942,
0.188919,
0.0944625,
0.413301,
0.278399,
0.129055,
0.0816733,
0.168764,
0.259414,
0.331244,
0.198714,
0.108344,
0.0603675,
0.126663,
0.0920392,
0.140338,
0.198953,
0.213576,
0.0988347,
0.210526,
0.177673,
0.0700046,
0.102989,
0.267305,
0.113956,
0.284251,
0.120801,
0.112175,
0.146692,
0.0613022,
0.0936819,
0.246067,
0.144474,
0.224963,
0.0999327,
0.245138,
0.0790863,
0.320766,
0.129723,
0.280074,
0.189727,
0.123945,
0.097487,
0.113624,
0.114095,
0.145005,
0.14708,
0.250774,
0.0760444,
0.176522,
0.128262,
0.36811,
0.067574,
0.0620894,
0.191685,
0.437415,
0.106492,
0.175047,
0.102973,
0.124938,
0.170339,
0.0565201,
0.253499,
0.0887965,
0.177154,
0.176619,
0.0831189,
0.0673323,
0.0768865,
0.0894,
0.154081,
0.257983,
0.287465,
0.158704,
0.13796,
0.11527,
0.0496217,
0.247471,
0.118192,
0.443249,
0.30613,
0.243825,
0.111853,
0.207582,
0.323782,
0.220755,
0.279419,
0.139155,
0.197409,
0.207243,
0.208043,
0.298851,
0.0755997,
0.216181,
0.121196,
0.108652,
0.115433,
0.180931,
0.14531,
0.2096,
0.194878,
0.178215,
0.0919315,
0.400059,
0.268017,
0.122911,
0.0775624,
0.163857,
0.250049,
0.310164,
0.189336,
0.10464,
0.0585738,
0.120105,
0.0891196,
0.13501,
0.192597,
0.204601,
0.0937456,
0.203063,
0.173245,
0.068354,
0.103689,
0.254884,
0.108675,
0.273795,
0.118519,
0.109184,
0.144457,
0.0594707,
0.0906676,
0.230878,
0.142598,
0.215562,
0.0999229,
0.232352,
0.0765403,
0.305911,
0.123566,
0.270298,
0.181671,
0.119058,
0.0927575,
0.109838,
0.108756,
0.139124,
0.141812,
0.243228,
0.0755048,
0.169536,
0.123193,
0.359919,
0.0640098,
0.0599498,
0.18542,
0.414421,
0.103251,
0.167804,
0.098556,
0.117914,
0.161426,
0.0542095,
0.242675,
